CODEFLD_ID,CODE_ID,LANG_ID,CODE_DESC,FIELD_ID,ENTITY_ID,FIELD_NAM,FIELD_NODE,CODEFLD_ID_1,CODE_ID_1,DISPLAYCOD,ENTITYGRP,SETID,CODEFLD_ID_2,CODE_ID_2,INACTIVE_DT,ALT_DT_1,ALT_DT_2,MAJ_COV,LONG_DESC,SH_DESC,LMOD_USR,LMOD_DT,LMOD_TIM,LONG_DESC2,LONG_DESC3,LONG_DESC4,LONG_DESC5,LONG_DESC6,LONG_DESC7,LONG_DESC8,LONG_DESC9,LONG_DESC10,LONG_DESC11,LONG_DESC12,LONG_DESC13,LONG_DESC14,LONG_DESC15
3685,LOOPSTRA,1,LOOPSTRA NIXON,3685,43,SpecialAnalysis#67,,3685,LOOPSTRA,LOOPSTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,LOOP_030,1,LOOPSTRA2 NIXON,3685,43,SpecialAnalysis#67,,3685,LOOP_030,LOOP_030,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,PATT_060,1,PATTERSON2,3685,43,SpecialAnalysis#67,,3685,PATT_060,PATT_060,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,PATTERSO,1,PPATTERSON3,3685,43,SpecialAnalysis#67,,3685,PATTERSO,PATTERSO,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,CITY_061,1,CITY LEG 061,3685,43,SpecialAnalysis#67,,3685,CITY_061,CITY_061,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,CITY_031,1,CITY LEG 031,3685,43,SpecialAnalysis#67,,3685,CITY_031,CITY_031,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,SHIBLEY,1,SHIBLEY,3685,43,SpecialAnalysis#67,,3685,SHIBLEY,SHIBLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,CITY_030,1,CITY 030,3685,43,SpecialAnalysis#67,,3685,CITY_030,CITY_030,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,GOWLINGS,1,GOWLINGS,3685,43,SpecialAnalysis#67,,3685,GOWLINGS,GOWLINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,BLG_0908,1,BLG 0908,3685,43,SpecialAnalysis#67,,3685,BLG_0908,BLG_0908,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,LOOPSTRA N,1,LOOPSTRA ,3685,43,SpecialAnalysis#67,,3685,LOOPSTRA N,LOOPSTRA N,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,MILLER T,1,MILLER T,3685,43,SpecialAnalysis#67,,3685,MILLER T,MILLER T,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,BLG_0309,1,BLG 0309,3685,43,SpecialAnalysis#67,,3685,BLG_0309,BLG_0309,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,BOGHOSIA,1,BOGHOSIA,3685,43,SpecialAnalysis#67,,3685,BOGHOSIA,BOGHOSIA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,BLG,1,BLG,3685,43,SpecialAnalysis#67,,3685,BLG,BLG,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,MCCAGUE,1,MCCAGUE,3685,43,SpecialAnalysis#67,,3685,MCCAGUE,MCCAGUE,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,BLG_0610,1,BLG 0610,3685,43,SpecialAnalysis#67,,3685,BLG_0610,BLG_0610,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,GOWL_030,1,GOWL 030,3685,43,SpecialAnalysis#67,,3685,GOWL_030,GOWL_030,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,FORBES C,1,FORBES C,3685,43,SpecialAnalysis#67,,3685,FORBES C,FORBES C,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,CITYLEGA,1,CITYLEGA,3685,43,SpecialAnalysis#67,,3685,CITYLEGA,CITYLEGA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,FRBS_060,1,FRBS 060,3685,43,SpecialAnalysis#67,,3685,FRBS_060,FRBS_060,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,FRBS,1,FRBS,3685,43,SpecialAnalysis#67,,3685,FRBS,FRBS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,PATERSON,1,PATERSON,3685,43,SpecialAnalysis#67,,3685,PATERSON,PATERSON,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,GOWL_031,1,GOWL 031,3685,43,SpecialAnalysis#67,,3685,GOWL_031,GOWL_031,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,PATTER,1,patter,3685,43,SpecialAnalysis#67,,3685,PATTER,PATTER,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,SHIB_060,1,SHIB 060,3685,43,SpecialAnalysis#67,,3685,SHIB_060,SHIB_060,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,PATT_030,1,PATT 030,3685,43,SpecialAnalysis#67,,3685,PATT_030,PATT_030,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,LOOP_090,1,LOOP 090,3685,43,SpecialAnalysis#67,,3685,LOOP_090,LOOP_090,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,MCCA_090,1,MCCA 090,3685,43,SpecialAnalysis#67,,3685,MCCA_090,MCCA_090,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,MCCA_060,1,MCCA 060,3685,43,SpecialAnalysis#67,,3685,MCCA_060,MCCA_060,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,PATTERSON2,1,PATTERSON2,3685,43,SpecialAnalysis#67,,3685,PATTERSON2,PATTERSON2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,FRBS_031,1,FRBS 031,3685,43,SpecialAnalysis#67,,3685,FRBS_031,FRBS_031,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,CITY_091,1,CITY 091,3685,43,SpecialAnalysis#67,,3685,CITY_091,CITY_091,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,MCCA_030,1,MCCA 030,3685,43,SpecialAnalysis#67,,3685,MCCA_030,MCCA_030,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,LOOPSTRA2,1,LOOPSTRA2 NIXON,3685,43,SpecialAnalysis#67,,3685,LOOPSTRA2,LOOPSTRA2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,MCCA_120,1,MCCA 120,3685,43,SpecialAnalysis#67,,3685,MCCA_120,MCCA_120,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,MILL_030,1,MILL 030,3685,43,SpecialAnalysis#67,,3685,MILL_030,MILL_030,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,GOWL_060,1,GOWL 060,3685,43,SpecialAnalysis#67,,3685,GOWL_060,GOWL_060,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,FRBS_061,1,FRBS 061,3685,43,SpecialAnalysis#67,,3685,FRBS_061,FRBS_061,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,GOWL_120,1,GOWL 120,3685,43,SpecialAnalysis#67,,3685,GOWL_120,GOWL_120,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,BLG_0909,1,BLG 0909,3685,43,SpecialAnalysis#67,,3685,BLG_0909,BLG_0909,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,BLG_1209,1,BLG 1209,3685,43,SpecialAnalysis#67,,3685,BLG_1209,BLG_1209,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,MILLER,1,MILLER,3685,43,SpecialAnalysis#67,,3685,MILLER,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,SHIB_090,1,SHIB 090,3685,43,SpecialAnalysis#67,,3685,SHIB_090,SHIB_090,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,LOOP_060,1,LOOP 060,3685,43,SpecialAnalysis#67,,3685,LOOP_060,LOOP_060,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,LOOP_120,1,LOOP 120,3685,43,SpecialAnalysis#67,,3685,LOOP_120,LOOP_120,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,FRBS_090,1,FRBS 090,3685,43,SpecialAnalysis#67,,3685,FRBS_090,FRBS_090,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,SHIB_120,1,SHIB 120,3685,43,SpecialAnalysis#67,,3685,SHIB_120,SHIB_120,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,INTG,1,Integrity Commissioner,3691,43,SpecialAnalysis#69,,3691,INTG,INTG,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,LOBY,1,Lobbyist Registrar,3691,43,SpecialAnalysis#69,,3691,LOBY,LOBY,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,OMB,1,Ombudsman,3691,43,SpecialAnalysis#69,,3691,OMB,OMB,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,EDHR,1,"Equity, Diversity & Human Rights",3691,43,SpecialAnalysis#69,,3691,EDHR,EDHR,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,HR,1,Human Resources,3691,43,SpecialAnalysis#69,,3691,HR,HR,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,SCP,1,Strategic & Corporate Policy,3691,43,SpecialAnalysis#69,,3691,SCP,SCP,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,EXM,1,Executive Management,3691,43,SpecialAnalysis#69,,3691,EXM,EXM,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,AUD,1,Internal Audit,3691,43,SpecialAnalysis#69,,3691,AUD,AUD,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,SCOM,1,Strategic Communications,3691,43,SpecialAnalysis#69,,3691,SCOM,SCOM,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,CLRK,1,City Clerk's Office,3691,43,SpecialAnalysis#69,,3691,CLRK,CLRK,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,LEG,1,Legal Services,3691,43,SpecialAnalysis#69,,3691,LEG,LEG,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,PUB,1,Public Health,3691,43,SpecialAnalysis#69,,3691,PUB,PUB,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,AFH,1,Affordable Housing,3691,43,SpecialAnalysis#69,,3691,AFH,AFH,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,LTC,1,Long-Term Care Homes & Services,3691,43,SpecialAnalysis#69,,3691,LTC,LTC,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,ENG,1,Engineering & Construction Services,3691,43,SpecialAnalysis#69,,3691,ENG,ENG,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,FIR,1,Fire Services,3691,43,SpecialAnalysis#69,,3691,FIR,FIR,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,CSER,1,Children Services,3691,43,SpecialAnalysis#69,,3691,CSER,CSER,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,PPFA,1,"Policy, Planning, Finance & Administration",3691,43,SpecialAnalysis#69,,3691,PPFA,PPFA,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TS,1,Transportation Services,3691,43,SpecialAnalysis#69,,3691,TS,TS,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,SWM,1,Solid Waste Management,3691,43,SpecialAnalysis#69,,3691,SWM,SWM,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,PLN,1,City Planning,3691,43,SpecialAnalysis#69,,3691,PLN,PLN,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,WTF,1,Waterfront Secretariat,3691,43,SpecialAnalysis#69,,3691,WTF,WTF,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,CF,1,Corporate Finance,3691,43,SpecialAnalysis#69,,3691,CF,CF,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,FPL,1,Financial Planning,3691,43,SpecialAnalysis#69,,3691,FPL,FPL,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,FA,1,Finance & Administration,3691,43,SpecialAnalysis#69,,3691,FA,FA,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,ACS,1,Accounting Services,3691,43,SpecialAnalysis#69,,3691,ACS,ACS,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,FMG,1,Facilities Management,3691,43,SpecialAnalysis#69,,3691,FMG,FMG,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,PPEB,1,"Pension, Payroll & Employee Benefits",3691,43,SpecialAnalysis#69,,3691,PPEB,PPEB,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,SEC,1,Corporate Security,3691,43,SpecialAnalysis#69,,3691,SEC,SEC,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,311,1,311 Toronto,3691,43,SpecialAnalysis#69,,3691,311,311,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,PMM,1,Purchasing & Material Management,3691,43,SpecialAnalysis#69,,3691,PMM,PMM,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,ENV,1,Environment & Energy,3691,43,SpecialAnalysis#69,,3691,ENV,ENV,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,REVS,1,Revenue Services,3691,43,SpecialAnalysis#69,,3691,REVS,REVS,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,FLT,1,Fleet Services,3691,43,SpecialAnalysis#69,,3691,FLT,FLT,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,RES,1,Real Estate Services,3691,43,SpecialAnalysis#69,,3691,RES,RES,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,CLM,1,Casa Loma ,3691,43,SpecialAnalysis#69,,3691,CLM,CLM,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,EXB,1,Exhibition Place,3691,43,SpecialAnalysis#69,,3691,EXB,EXB,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,HTG,1,Heritage Toronto,3691,43,SpecialAnalysis#69,,3691,HTG,HTG,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,LKA,1,Lakeshore Arena,3691,43,SpecialAnalysis#69,,3691,LKA,LKA,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,COUN,1,City Councillors Office,3691,43,SpecialAnalysis#69,,3691,COUN,COUN,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,AUDG,1,Auditor General,3691,43,SpecialAnalysis#69,,3691,AUDG,AUDG,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,PFR,1,"Parks, Forestry & Recreation",3691,43,SpecialAnalysis#69,,3691,PFR,PFR,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,CSRV,1,Court Services,3691,43,SpecialAnalysis#69,,3691,CSRV,CSRV,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,SSHA,1,"Shelter, Support & Housing Administration",3691,43,SpecialAnalysis#69,,3691,SSHA,SSHA,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,EDC,1,Economic Development & Culture,3691,43,SpecialAnalysis#69,,3691,EDC,EDC,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,SDFA,1,Social Development Finance & Administration,3691,43,SpecialAnalysis#69,,3691,SDFA,SDFA,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TPS,1,Toronto Paramedic Services,3691,43,SpecialAnalysis#69,,3691,TPS,TPS,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TOP,1,Toronto Office of Partnerships,3691,43,SpecialAnalysis#69,,3691,TOP,TOP,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,ESS,1,Employment & Social Services,3691,43,SpecialAnalysis#69,,3691,ESS,ESS,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,CAP,1,Major Capital Infrastructure Coordination Office,3691,43,SpecialAnalysis#69,,3691,CAP,CAP,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,OEM,1,Office of Emergency Management,3691,43,SpecialAnalysis#69,,3691,OEM,OEM,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TOB,1,Toronto Building,3691,43,SpecialAnalysis#69,,3691,TOB,TOB,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,MLS,1,Municipal Licensing & Standards,3691,43,SpecialAnalysis#69,,3691,MLS,MLS,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TW,1,Toronto Water,3691,43,SpecialAnalysis#69,,3691,TW,TW,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,IT,1,Information Technology,3691,43,SpecialAnalysis#69,,3691,IT,IT,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TCHC,1,Toronto Community Housing ,3691,43,SpecialAnalysis#69,,3691,TCHC,TCHC,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TPA,1,Toronto Parking Authority,3691,43,SpecialAnalysis#69,,3691,TPA,TPA,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TTC,1,Toronto Transit Commission,3691,43,SpecialAnalysis#69,,3691,TTC,TTC,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,ABR,1,Arena Boards,3691,43,SpecialAnalysis#69,,3691,ABR,ABR,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,BIA,1,Business Improvement Associations,3691,43,SpecialAnalysis#69,,3691,BIA,BIA,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,COMC,1,Community Centres,3691,43,SpecialAnalysis#69,,3691,COMC,COMC,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,EYF,1,East York Foundation,3691,43,SpecialAnalysis#69,,3691,EYF,EYF,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,RMP,1,Rosedale Moore Park Association,3691,43,SpecialAnalysis#69,,3691,RMP,RMP,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,SNY,1,Sony Centre,3691,43,SpecialAnalysis#69,,3691,SNY,SNY,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,SLC,1,St. Lawrence Centre for the Arts,3691,43,SpecialAnalysis#69,,3691,SLC,SLC,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TAF,1,Toronto Atmospheric Fund,3691,43,SpecialAnalysis#69,,3691,TAF,TAF,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TPSB,1,Toronto Police Services Board,3691,43,SpecialAnalysis#69,,3691,TPSB,TPSB,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TCA,1,Toronto Centre for the Arts,3691,43,SpecialAnalysis#69,,3691,TCA,TCA,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TEDC,1,Toronto Economic Development Corporation,3691,43,SpecialAnalysis#69,,3691,TEDC,TEDC,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TPLC,1,Toronto Port Lands ,3691,43,SpecialAnalysis#69,,3691,TPLC,TPLC,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,TPL,1,Toronto Public Library,3691,43,SpecialAnalysis#69,,3691,TPL,TPL,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,ZOO,1,Toronto Zoo,3691,43,SpecialAnalysis#69,,3691,ZOO,ZOO,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,YDUN,1,Yonge Dundas Square,3691,43,SpecialAnalysis#69,,3691,YDUN,YDUN,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,MRS,1,Marsh Canada,3691,43,SpecialAnalysis#69,,3691,MRS,MRS,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,PROV,1,Province of Ontario,3691,43,SpecialAnalysis#69,,3691,PROV,PROV,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,PWC,1,PricewaterhouseCoopers,3691,43,SpecialAnalysis#69,,3691,PWC,PWC,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,FM,1,FM Global,3691,43,SpecialAnalysis#69,,3691,FM,FM,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,SCH,1,School Board,3691,43,SpecialAnalysis#69,,3691,SCH,SCH,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,PER,1,The Personal,3691,43,SpecialAnalysis#69,,3691,PER,PER,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3691,OLV,1,Oliver Wynman,3691,43,SpecialAnalysis#69,,3691,OLV,OLV,11,,,,,,,11,none,INS,88,02-OCT-15,1,,,,,,,,,,,,,,
3505,F,1,Female,3505,43,SpecialAnalysis#7,,3505,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,M,1,Male,3505,43,SpecialAnalysis#7,,3505,M,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,U,1,Unknown,3505,43,SpecialAnalysis#7,,3505,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,Y,1,Yes,3694,43,SpecialAnalysis#70,,3694,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,N,1,No,3694,43,SpecialAnalysis#70,,3694,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,FNS,1,File Not Settled,3697,43,SpecialAnalysis#71,,3697,FNS,FNS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,FS,1,File Settled,3697,43,SpecialAnalysis#71,,3697,FS,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,AP,1,Awaiting Payment,3697,43,SpecialAnalysis#71,,3697,AP,AP,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,GLBCV,1,Building Code Violation(s),3700,43,SpecialAnalysis#72,,3700,GLBCV,GLBCV,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3700,ABUTP,1,Uninsured Third Party,3700,43,SpecialAnalysis#72,,3700,ABUTP,ABUTP,35,,,,,,,35,AUTO - ACCIDENT BENIFITS,35,42,15-SEP-08,1235131600,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS,AUTO - ACCIDENT BENIFITS
3700,ALCDF,1,Auto Accident - City Driver at Fault,3700,43,SpecialAnalysis#72,,3700,ALCDF,ALCDF,30,,,,,,,30,AUTO LIABILITY,AL,1,24-MAR-00,1515090086,,,,,,,,,,,,,,
3700,APW,1,WIndshield (Comprehensive),3700,43,SpecialAnalysis#72,,3700,APW,APW,40,,,,,,,40,AUTO PHYSICAL DAMAGE,APD,1,24-MAR-00,1517003742,,,,,,,,,,,,,,
3700,APOD,1,Other Damage (Comprehensive),3700,43,SpecialAnalysis#72,,3700,APOD,APOD,40,,,,,,,40,AUTO PHYSICAL DAMAGE,APD,1,24-MAR-00,1517003742,,,,,,,,,,,,,,
3700,APCDF,1,Auto Accident - City Driver at Fault,3700,43,SpecialAnalysis#72,,3700,APCDF,APCDF,40,,,,,,,40,AUTO PHYSICAL DAMAGE,APD,1,24-MAR-00,1517003742,,,,,,,,,,,,,,
3700,APCDNF,1,Auto Accident - City Driver Not at Fault,3700,43,SpecialAnalysis#72,,3700,APCDNF,APCDNF,40,,,,,,,40,AUTO PHYSICAL DAMAGE,APD,1,24-MAR-00,1517003742,,,,,,,,,,,,,,
3700,PBM,1,Boiler & Machinery,3700,43,SpecialAnalysis#72,,3700,PBM,PBM,50,,,,,,,50,PROPERTY,PD,1,26-MAR-00,2594333600,,,,,,,,,,,,,,
3700,CEC,1,Employee Crime,3700,43,SpecialAnalysis#72,,3700,CEC,CEC,110,,,,,,,110,none,CRM,115,12-MAY-21,1,,,,,,,,,,,,,,
3700,GLEIL,1,EIL,3700,43,SpecialAnalysis#72,,3700,GLEIL,GLEIL,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3700,MH,1,Marine - Hull,3700,43,SpecialAnalysis#72,,3700,MH,MH,60,,,,,,,60,MARINE,MAR,1,26-MAR-00,2361927277,,,,,,,,,,,,,,
3700,MPI,1,Marine - P&I,3700,43,SpecialAnalysis#72,,3700,MPI,MPI,60,,,,,,,60,MARINE,MAR,1,26-MAR-00,2361927277,,,,,,,,,,,,,,
3700,GLMM,1,Medical Malpractice,3700,43,SpecialAnalysis#72,,3700,GLMM,GLMM,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
